C,C_prime,label
10833334473291615273,12266604243856037441,1
6017869315682539020,18434556247165852663,0
8067781040253286032,3960461149388675922,1
17247663334726648254,9574899536175860525,1
4166096972517422468,11167485001338646555,1
14812944319872621898,15332404448445615307,1
4409197021204957142,10173654644904451182,1
13988725228019271572,10975199520641993769,1
12055799389468083310,13296848752383866829,0
10873058934928609777,7521783028155309232,0
10899149292405258530,3472469139332988116,0
3051390424543389681,11488172489703910802,1
18105435437002729280,102700934443982669,0
16687442457231857696,16431118813600604480,0
4697492791990761890,14369814175865712364,1
12941442117416749837,2101025908987244601,0
14947386323438485215,12580814806802018160,1
2831002649228363441,3921143571136628125,1
9487439545158829301,3171466929409895561,1
11940918682334684833,995572192606798262,0
3096342824580195186,6099394931599701662,0
9856859516518279799,1226878331685056049,0
8597829115797739179,4013517560651599978,0
1922445937188129143,14522183207660651560,1
18329023637049045997,9834228334082135470,0
6384573516347110358,14079206706878949903,1
11065777110984995968,6586646648323004579,0
4762439841487518297,7646836525986668948,0
3349767528930255041,3589348151149921292,1
11006720077841993329,15482494013882925010,0
1736317776232703354,693019323430383139,0
9146768333290954696,103923580673203317,0
12088334367924586751,11822515601844270166,0
4908540032507549668,4001948538903970492,1
10945193009441320585,4304307727035564783,1
16604437088453510160,6754466186972426765,0
12947831083891524152,18024530355444630445,1
545289295541380489,2275383862125177147,1
9726431879605812445,2231739672520914148,1
15372221683410922872,6075874875424873822,1
10712462758172560206,9818159593598048410,0
8670934305830571499,3460515244666894956,0
8227610058582249513,8199525399420811150,0
17360434577391795027,12145731939254175935,1
12910746893280295414,3608029311642937905,0
2795980775670273236,15085341634375037270,0
8606153125033207526,6675669501489319913,1
11234922654902650170,5769167936432069539,0
8038005716385166184,2695388378067227612,0
17891508625912131793,2061279536519631395,0
10022639505119068773,9459696823904406196,0
7858543907039676858,11104209245993812741,1
1160150953699924382,12501211589236430966,0
6989229110183974635,7769000895416466351,0
12283930902406684011,5260270604827141865,0
14539863426362752848,1855109893183600302,1
1480337327284893979,16108234149266064189,0
10223562880637235318,3530618225506216748,1
17305250301873827950,6403259119600166259,0
17613798004918435567,13575466995114146098,0
4817650112623298339,1123498115338144302,1
10378810500804588943,603988988386153419,1
4483249694788486964,9313067355175726284,0
8138597146854039876,3874635872599885056,1
10452548463665636295,4261303183922811994,0
106547220014997523,8678933359647405918,1
15753094104730834834,9721399996788910592,0
10822654186848396859,2204699434076471335,0
5926537541712128727,2888606052146410302,1
14866030058691050988,17420958750823232342,1
717700866774296789,4314143585222216251,1
10151985346641983638,1417655934499364675,0
2096977791520635685,7267767636000290561,0
11477093714357124525,9740880325020151910,0
8497279812722939210,460235341908383234,0
1439960393142344709,16025668737637010582,1
1619396647467022880,2494587323083805346,1
14338000993771053542,15675395425314751788,0
13860277592328450471,4948671178789805067,1
11735972304148786140,14889823251854515861,0
12551763768058422620,4425011612638722927,0
6649599414169468124,11429540768566511960,0
17740435867328481630,11542361822904250304,1
3439471421132396235,11376466717633370007,1
6223631760194125280,6363703352221379549,1
8660234681234350260,11239182891436325281,1
9646128335742099626,2666210843710059530,0
16595768345858931549,12890741774404659869,0
3579340273145913762,2208983854768624644,0
17238750660402324543,14384796897234118726,1
2589245336705385852,5150962878799351665,0
12895115459877763356,6118761351412294375,0
3498264272432227653,12519745916670744870,1
66739319382787059,13925270807387638092,1
1671977055854005672,2821255268842976782,1
13311571380022497849,4346616804660562986,0
15021869730637612669,15822139779428250927,1
2836151935343150380,4899387813931509852,1
17085158009150064475,6063590625666601694,0
2290488261023411495,3638142454279466167,1
9410068453084902670,13904971737889635743,0
9225838127799592342,7443261641191614335,1
2942862677446736227,3528810368531242454,0
13724521662077960193,10401611977084468742,1
17450272790308236859,130478414351841283,0
13239917702988431471,3629784152472951192,0
12867018883191182634,3507283899129629723,0
3580873210150343364,6934235500521030101,1
16504322344814811901,704578947667444176,0
12173709885789734161,9077808825813770853,1
17124265263075993959,14187632860810748351,1
9536987627228916040,6846577591797897397,0
7430581315691902988,12050955559353660323,0
10154420021782177261,12573919363966046605,0
13499301439663885354,11076364237293624441,0
1240431228624260460,12720817472199484314,1
2698219830647670394,7301987697053437677,1
4693178231569583641,294591257560252215,1
15925415234679976456,10305020136915694066,0
3201725666985988678,7536759249557251954,0
17236640414110612496,18385375519890693146,1
17814393933845049783,5814186152548025804,0
464039316881468816,10812449638925307055,0
3955808126579731711,5857133218959155119,0
13863190711549320160,8979106393912092065,0
18022542084128224896,16970604422324544828,1
717506594695574897,11831715377269057028,0
16606122641288124011,9455548699865674015,0
5267418299047051185,17128554675099031893,0
4092234156990737432,18221374788839702847,0
9566364654746253078,11915565755966491731,1
4288522945429756540,15732888368366825117,0
7214721941848597497,14426913242699848029,1
2552077003468254457,15779792527467411448,0
9286932363085812371,4185271931662325014,1
16342007885406387935,892012421307786461,0
1308425502555700337,1726140128640793510,0
14758488564150753554,1801215323316904798,0
9270187430613812919,1265910655895023558,1
5353503061591964936,16123143413403296033,1
5783761257250332987,15014597533166991712,1
16548321019356404528,5113070695518877149,1
15168718179497851515,10122925571124581815,0
7606363138440364276,16980852328252547078,1
3590878635615635460,10776249981316008023,1
16032104061196261368,10090874972532172819,1
15993837063930969610,15538884945658403937,1
7895182697081655535,7109763747969719981,1
10202969246679935673,7272036248588281783,1
579506436768204941,5320013843011462124,1
4472469700065766358,1181257734922162285,0
7973641835909386821,4724400552406717534,0
6949169712128156831,890342302884568836,0
12263704268009725309,13975947349288647345,1
8499733051851017502,1992826822812132322,1
5694379466003187021,6194534527370271360,0
12338256692586487917,2079988174612796129,0
540383775580345341,15526380712327163967,0
5925210218023417998,13734530359975057245,0
2412950579028588825,6259198837099152469,1
8314895310292129986,2036497454224172646,1
18392237988355858265,11732465739758886764,1
3444556695047936612,14079377636088470137,1
8982568059994496143,11376892534988314012,1
2421515874214371080,13370834187495492308,1
16535711102550789270,17238706193885385735,1
6597217364331974990,770815534390259812,1
35203785040307367,6590205261359324813,1
10971993648908686117,10549418659148895020,1
15011902321466341215,2548122377094181355,0
16851980164296327338,10519856862586515601,1
9708204088817238727,11736325065388422647,1
15594972225396979379,8360240261806875843,0
3113365834918729956,8814917391264640399,0
10623070099122350418,9385407529983357102,1
2212967803813958553,2078988826601787801,1
649305864789084370,5974885252492068322,0
9629745356245092039,911559423904241351,1
1050043591312563931,8718705381987634357,1
12432873902411868804,10110424538605633097,1
1041457224718374126,2963734804380815228,0
11450425190332466403,17861600378959437388,0
12393374110221137251,9950921024300182884,1
163244468729497480,16302312011059961533,0
15008575432718032231,10971892855931478080,1
6859740413071314471,13405146811093313080,0
7743989155238737583,6667144061828114437,1
11210451065047899940,3514195371051465766,0
12858899531152951647,11619462791578861657,1
6969415131586058565,16281881166459683472,1
6281454048261648954,9696841811464899699,0
16722404703970292842,13708908944861946640,0
16519781544106914271,17121171483818691911,0
5792096121061537466,15106533227346587036,1
9497310011723255147,406154131356839468,0
17464143912624809182,15645861731046554034,0
1102941784348945415,3960662499857380414,0
10273431921881725857,18379629804600433182,1
2966946859060808623,8637201347543558004,1
17982118725979630633,325837315595298244,0
132779198544914848,893780923402014033,1
11963377066501162793,8349154491612612146,0
17399284983134841742,12474888430138279070,0
3935116048320107778,16114259640913765101,0
15051163292593502162,15663876495343851421,0
12910414930370633740,12021525118774785712,0
12751942587470702404,15454784310591717547,0
3914757287780467726,6058718377451862382,1
11743216225700413211,12635209464644405864,0
4521064784513096350,2212423582565879120,1
14165144530193412672,12916587583105000895,0
11702900034288949805,16989123746923261876,1
1625633409728799171,17576693415731849184,1
8626460724614415798,13809164158687588424,1
67469781712049677,10987410077697046921,1
6539415423633502549,14390404944750478909,1
1990981211481804255,5965423636314381190,1
14480709161659776075,16787214915950482964,1
9134721566751620637,1821230389705750587,0
1765360540259563619,7511422355872335264,1
5577445528709831445,5905749427699573590,0
15739218210785144458,4777902011365237927,1
15925451152954876861,14303946010525449177,0
6242519025381020383,7535099699106063350,1
13661402890215945522,16755387044420378022,0
18327082063469125298,10322841404180229174,1
7337808770191872718,8505134249496057987,0
8641154859808981260,3648705909569406960,1
312190339355058060,2013137396236420399,1
8753108137516029843,3397927246784529438,1
4414730197358572210,7617842750317407442,1
11923763076325209102,12788774860961429346,0
2938711217927810396,10439299049267443432,0
4315912663517626274,13028762685526568237,0
12728704747353970095,6131438055874579257,0
4432585089221274190,2883123662994019159,1
17120372138243942603,14224415654803587332,1
10492807459255183217,4318182666147916648,0
10616525269663041504,853502203286224340,1
10660193723435586095,2248897763290523069,0
11809979504926920187,5545355285068287294,0
12804893995821184929,13803730857466540183,1
16329157502925052311,9585182983461347793,0
3445597541352349336,17116607368612861757,1
18066889826367963646,15086105247404572320,0
3064221588448475522,2873850107181291114,1
15597760724724294626,3050768266631913954,1
15225140068138202531,6445268511530107357,0
4498671524897125239,9313482880287677807,0
10181748443086428368,3793396710168785840,0
1477912655587450738,13466370062794463490,1
15060503394614567293,14743962825081415163,1
259837549943117745,1103506530825268135,0
6036382997996183626,9631428148897678445,0
6832727710273358659,9440412063910447299,0
7401682678333237740,7770386214982765969,1
9856658466751720552,3244893095048036967,0
2516217048076580966,2628200651170815616,1
485602872518416984,873337400082184304,1
10227031558967165090,8103841668552485471,0
7140800865008484438,13210339690722610535,1
3610286111636633178,3533211562242231401,0
9604416195948282504,9727907282390257037,0
12987119506222255856,10242093477905024134,0
9990947592874375430,11050717373689354699,1
16369694213994086984,1413296090090675873,0
180204861374850709,12386702495152474068,0
5262042038796394351,3699917654529875323,0
13127548205694495597,12338025356282610594,0
806395498789233921,7481785968912107044,1
9948040029740476589,15988000501588967671,0
9289580593582291914,3927222760281704680,0
6861830434482079116,9770148585592005136,1
7455553037638029264,16633121780996482652,0
15690365113329452236,3493273552731954479,0
11040317999132320976,11578132114796492572,0
3413701101415313203,16577832671101703495,0
2488778993453219114,6992476923600829851,1
12257459590899006527,17798295391406438813,0
3857688877140507765,12288235788931314322,0
8278471750536229806,2497970762379886036,1
4436478438594899835,13910154637224601995,0
13055350823380811027,8646855113349449093,0
8738229911893072610,13997485781142380029,1
9046362167587109936,7259171668084674881,1
5044645969922546317,15666355057806103943,0
340824372701472913,11071889085896810965,1
2834214824577047037,3555979897235757432,1
3796527821431868027,15349569087446038554,0
7671665819011004506,8633236875586764401,0
7007282190645923142,11675086622498866819,0
4526818833875657991,13786332848860757127,1
13561517944133198402,17668481672968862345,1
627421163708299592,16233367899781096698,0
10780936852400215348,11914417406649476816,1
1715459891375613880,2737796789618119969,1
3813975345203108687,6155172208491566915,0
1407009446954426565,13787435126795921036,0
336189480040774575,7611557663172541094,1
5833172836297038165,16333704252159427992,1
9842484309717615138,18106289177087921514,1
10568812315798190416,18072184173126723656,1
9231464666638213484,3799523752143883462,1
3859906377662571372,913868653802633491,1
5079255322212128067,1196292771290359120,1
10129922038346697364,8488671519905620708,0
8331377742176421828,16903274596819148486,1
16146057936795382181,2327767851973146980,0
15305551556199856888,14318230943106127397,0
5618518238779163958,12445185590895204597,0
16887766200301202288,17190297626322831473,0
6362148683752659852,14073935046567058559,0
3960756641239204868,8275164960246688290,1
6787484194910291271,14648463025245463804,0
10807032558351950663,935573518847633637,0
2169503621337619183,2688914619897216560,1
6476191714998096299,14013259655701778115,1
17975040753544865557,7765446213464280908,0
16876671838668214851,9038263927689636286,1
8221147031679025165,16937300944016570767,1
6634122318277044141,15040521698732907360,1
18118274412263715119,3421840306432556049,1
7738719452812224602,1620538664980741731,1
2268135540809515584,518087416491905742,0
1711506200242437639,15894356424363932956,0
18416116274572876890,5944202492324162332,0
13176652407259833117,9577202118201330453,1
3158504787723920883,17476578099013869702,1
5848503415093127233,3377306142651494213,1
4321804577748236475,1418806007899554043,1
4064329453434454342,12748423717140252947,1
7580880312510189698,525883081076708560,1
16380273888883969003,14310943483228958736,0
9860105023075458125,13114153693486404285,0
4987374344574085664,8467424410106104403,0
16422337784174481906,15355001419341965175,1
590360700045859064,14596790519752889165,1
15858979645680225965,11586579784010575244,0
12738013548942828029,3266021068871876623,0
2199473745352790897,12272531548407945468,0
13360824803279779221,1818214897560643214,1
16832504715480111372,6420313467190076728,0
8902410983743850125,17517730998124004125,1
14879498861078251002,14310961950729796639,1
1534655461721780505,11029858078979545521,0
9021949913284195015,7562070685332433599,0
1166573416284488697,5660693906858585700,0
7299975129069704307,10016804782685234990,1
15135334463096827714,1996447804669520518,1
11278516213161847588,407771436051157237,0
16451967415855642889,7126442489561836818,1
11176703991568085743,12509628045333583923,0
5937831336680788275,14019776383206830279,1
7718496233570187518,2083056790654735920,1
320676049773803559,8470276639728726961,0
3632049480046387718,14343527919548137801,1
14781969421980049072,6832327360678921352,0
10067516420775076473,12893460524277190393,0
11855862703128592938,4900331695583221568,1
13411413045448253090,18392364481965055172,1
11601364189971954820,9363615760605614517,1
11687519290123624132,6321486905325203503,1
13923145855397302096,16045412885746573378,0
11940414960768125695,16965510547081933386,0
14467888917875835241,2932109616904008452,0
11254510345201147988,12586371835644482092,1
14450278969128189756,7276121171145347940,0
5029778900647772934,16681415494469428868,1
5923479878371533456,5402415595995362123,1
14759057797542994069,14505176362769318223,1
12272742666134821108,13778312716325878247,1
1273508219173022125,10316046042451077711,1
13198821086409197514,10593294855612346534,0
15573946952328751275,2949190800035317322,1
8645990171257208059,9868854356912233507,0
13888625754821376219,17835411732977804336,1
2005512148982355526,255734645309101253,1
6610895632001594504,941899542326523082,1
14238316338629167907,4165336264724883383,1
3122807549983416055,14907676107439381339,1
17804019660796511265,11858352001904071920,0
12111354739231012980,11280352123046608423,1
14400479455483849822,13332665337389642318,0
3034026380650167405,8003792200173979572,0
10894198815947901440,15898162862506081573,0
4598678252303660214,3398747589833970505,0
13120935222340465560,12042585272577185766,0
2045568141954808237,1730905898477625649,0
3717655469428524167,12947974539401794595,1
5916946941315289631,2920985575545660162,1
10725044063529178903,16557676179077610260,0
4022458151521904830,11225991171455064792,0
13835952354453157679,8948007333425253095,1
4009553035919685262,13970563882481998145,1
17878580704468320983,13908630435202160024,1
6347618590805507948,1586499663846812324,0
11802189239216845399,16190137071502259859,1
7794333037584270657,3812756237570151879,0
6487324551592432172,374277442604924709,1
7171233441783937377,7196707458141355194,1
17845890420456481446,10249730195715437484,0
12402124508874698122,4169479450533735505,0
1699521371246231146,6260259598482325096,1
15748292907648661089,8087474996226514385,0
14279356846771556262,15403694393455717558,0
14400931669144368301,3583546162946572879,1
14628424746681791225,387938230428730366,0
10701279399683014091,10160780861270790439,1
9721697940583835430,990513997205515912,0
8498150553211518458,2041759345576336976,0
11827749302841025064,10018233662015477339,0
8156370984804874771,3827678333529403668,0
10527976787364719239,10509247244134619080,0
9682493917221779207,13394342980922528327,0
1866694317673055520,8482230523287002708,0
11031620652215761056,14841247389111270418,0
10277322406605056277,1145831350640100776,1
11827301148262260518,9742138182309018816,1
295448227148925700,12073760904046692995,0
13880414253140217271,8977804749090385869,0
4500296947895650831,2202943452500059260,0
15538162522339796415,2889041724358239487,0
9024863345328570787,4353558423068334049,1
2146429447921582585,15831068048929949477,1
14880472314386265897,3089174755806183403,0
3982996993079570544,1054963490284458028,0
4652198750598717166,3153821660570939868,0
11759681528280310758,8190171513567073102,0
5900538204304420576,3503480841763996252,1
15470920556861643079,5925870865667076511,1
5755434206354107337,10083310240740413415,0
6239605899060883182,435579080522242007,0
9220726798533170213,11813812624925164409,1
13147406666771632458,16419559557095195396,1
11605408161704045619,7640496661963133452,0
14457566682468815085,18356289321274489557,0
6427252263240101357,12294523293129544284,1
9738977676740442949,13932415303203911403,0
504027317570322848,18357282605245442439,0
8704739931276096816,17011389666420938602,1
6747562706716804293,10946715172055465305,0
6630711575490834433,1632587715570141672,0
12019143771045093515,13801143507364625722,0
17775409524499359454,8700814653695661272,0
10720050489642546051,17320489937854254350,0
11475227477276030599,5464328439312037807,0
16935919465665058440,12593414325065060698,1
15900492992174996126,11118673395799117321,0
1410927435638730911,11886200481691519140,1
17853865742234243622,1975773684382804528,1
12928566077392754299,6562360049455436800,0
42695563482776372,12229608881180973074,1
6894156960039713706,1078952376106129317,0
17436658956265626722,17674514558088622408,1
16301352053536315933,14111823044143385464,0
4524176465706944871,6598267095816797438,0
10927592654142741324,1020429507593821403,1
16309027580603893887,7534617989487887219,1
10111884942017591073,716830463276185484,0
11699187048656321822,1652335722909549213,0
7936365741220909702,2629046141077862408,1
13214441881729512631,17798224816113563223,1
15743997609220478566,17967685989269821281,1
3182435220835049913,11430840089295937648,1
4377517358849805110,4744796468550446190,1
13359903973909735708,10986200148037247932,1
14875111018753414841,3257981666149186614,0
6993363767838228060,2239867730464738231,0
9475356137274463907,14784172897313517640,0
11839829268966380787,6835183655526944353,0
7335667531518883225,271737967389011717,0
14923086234728651472,395250713661027338,0
13052126407109138366,6639528010241124077,1
4027706164672225517,5140027068500161910,1
3920985006052768856,1313601072505814803,0
12578753821425758031,11067739267385818860,0
11270324976302856549,14576863474223996883,1
9193996220608799813,14342884202271037645,0
16204685917031203965,4726119904782170730,1
6763548968622299498,3565438555242130026,0
12466126844715045068,867049619137168837,1
2356277512357059497,13116939720485944678,0
18287761314920752755,15650836293838192600,0
2194430684418473982,6435942159618709492,0
3234996116216821202,15316129020813750857,0
9333667176302876500,2359461356433834456,1
6141478458786391473,3091641311776494243,1
14481491391244317919,6408278045978683861,1
5843913396717691773,16080812277364340097,0
11593524606155051157,6000493562160976453,1
17592540823681921133,5958039560214630817,1
13597574322455660317,882119244918801852,1
505583464315596030,7531980894360387747,0
13846260525078514845,17943967673255148310,1
17846555331379174272,17573331643051169230,0
6456181376675637805,7386930775352896202,1
6981872159450011194,13043927362951047039,0
9965671196491758155,9979600608584088383,1
11376395731788439298,8185345736704248567,0
7015843168258048428,1127732976848638460,1
6054394647366389657,9787717737191785580,1
2313080109972683031,16865050593557649162,1
12052697586084539803,17581337610098670799,0
4548374211675890114,17137721172253519525,0
16649484309653899262,8261869912283100756,0
9671707553271742393,6537379825351820023,1
3815387982616436667,1934535912404390791,1
1613864243579660852,6500353179960696634,1
7228142591337977561,12203400783489666813,1
13265886508390865309,9153323108657793818,1
3302099513896630297,47527152834429805,1
17584405886232193804,12374305513764513794,1
15022470478891556353,6005753944067214611,1
708612270261694926,4697251852496461981,0
11695271451944954195,5318685595029755071,0
14713690342620053478,1809952269009294566,0
2870714740951245673,8884276006766209754,1
8500859818576094876,9057418299830982737,0
8791497205816464981,14076918410206400538,1
7420378891002442604,12035859123225667935,1
8329187264692808208,15581148700519138759,0
14370646351646284321,5186756821057525274,1
8679237809126261538,16643102594076538469,0
15263010603737328576,15036264672423009237,1
1484434380488345022,10932589190652124448,1
15177423729664189905,4181927586348168899,1
5609811405733598230,3845499344325981543,1
6772320429819213402,8281052401555207553,0
7027801262535690717,18065919039348627422,1
1965015694411987431,8289545243911010820,1
5587799773761044570,9442052416542660162,0
17779586944206505336,17627345459341897648,1
13726856244326136581,18129720400180195703,1
2830593895958996593,13515137162320085068,0
9366077047337573010,4751684438057709485,1
17541028466695678452,13883182817538612550,0
6996426496683482721,13108565092365434831,0
7626569173310429203,10752204314411865510,0
14309484349332786716,5097022459667729843,0
5937481849402239513,17965746458886443312,1
6212644699311277054,17248528230801162209,1
3956709736298933885,6897461418706338679,0
6775147492495209870,4779071763879293262,1
11653002049161316455,7358725771839743202,0
1748987692606467249,4306874920564275178,0
10720853271826917713,1752739293859332595,1
11667714269687904892,16304306508245792057,1
15851272703820439120,9314612953255159354,0
8104241974405682803,8980359296821182223,1
15835437652168050888,12254226895713149058,1
16320242640584077590,12107954796798128095,1
11420722627102995630,17348439384825471443,0
9675599468004665184,9086658623615379225,1
13584295790760558635,9806267771282747171,0
6825519743864667630,11377303609958578290,0
2545030602158520855,5353641302914396132,0
1701147553646656278,6271340204528244355,1
4135704972642775362,7449197570444661495,0
11818182638409334741,16989427830138437043,1
12057054450773810974,96198418186319823,0
4622131787399574896,13884505365938086906,1
13748153979589442286,17854042368159628863,1
10268904987574653137,10790387438053066711,0
14905784877535680800,9713101218021602823,1
11102604060748873409,15116906471017198719,1
13238917754563100086,15616364801539411469,0
4577132352526407664,5994995970846100567,1
13273886464187446245,15028740090653397353,0
13374248596164710088,8599653352242386210,0
17715078980948306182,3360179347465392398,1
8827093992748033469,5077519325935199361,0
1398828522145462879,2802806079054085251,1
7247544690723291968,8943113761189906215,1
16520758748981226284,9441704689778844709,0
5871933761953090015,6478491572308943462,0
12286795653743407733,6904697341092348087,0
7805642021149753356,8013919406889639360,1
6783954131474522668,6328935625167000687,1
2586364463227761040,13603227427973194197,1
13723827674874070668,13257129146166279669,0
453803242275887572,13834768202650289214,0
11696033360371526985,4019837736487600349,1
4512183480107964009,1691913259537474519,0
1493613613406550409,7258179071028536646,1
5032034852543523167,5813203143298394235,1
3867147077544004418,16428724313119134858,1
1536393313666646062,6522830174436104966,0
8999913690066264990,15890695069204858901,1
3111898809809294516,15747287949031440710,1
18085494687448280064,6028652098216695403,1
4820969128103203658,16490883486659322371,0
10043903334501782781,5351968434243564978,0
7207127710117407227,4759135813437896226,1
12980912890794353379,15327062956432232662,1
6183469181789699696,15082664641694991289,1
15586738447576964705,16985028118340752825,1
14713917243365135684,6795652301618639216,0
9703940669924118476,3563046897357396458,0
5718810588787543302,14813335240831961769,0
3196685422617554679,10077404625089035932,0
8312059892992221545,11223205525373695732,1
9121577258365713017,17110767851424759498,1
3087445721102002200,12752890246070613563,1
11889309904932119770,7806947111115671195,0
6376472889707802240,5573368571853270970,1
12447995001834433965,15545159607525372804,1
15750778371801251516,6774686384009477915,1
3054580068590717785,760843832888826669,1
11658375135930910975,12142363405040225774,1
15917620414672608210,7352615569208292260,1
14176755692837823591,2234063505357796013,1
10989722008353273,8351099927204810751,0
8309885629870358066,10821333825025231136,0
14845702343206058338,10840670306801702586,0
4602141083891963928,9130822032402552501,1
13785486259259417626,13287487217347844271,1
11000819586747037322,10228445133886916114,1
10905084397319245133,3994077640087357793,1
13199167065754265146,11344840864147051408,0
8088049044690805466,5833717560618242065,1
1857634389132415752,14563675759876408844,0
13787285998724061800,14778123046912023316,1
9876757880335222250,15175723674140935810,1
4858153727946180823,12756774592805868132,1
12036674990780187804,2067440222186334158,1
2483301146884335360,15153653759024229467,1
548665837955832928,332504867052377063,1
192787558873349436,6002452839240669222,1
10055511693600138888,12947693418822884851,1
12423132657524099661,12299968511385044846,0
8788377115330763008,11455529401597937316,0
4957141433211009453,14051099092789901839,1
16549728143513396929,1209257430721966846,1
6917762418878982601,4995329117417843599,1
17695042640858023816,13735992028415646397,0
10246554293527372409,4578104031782201744,1
14542754864041834598,5474000416084482958,0
8510741051031583852,15871678036042708053,0
12869215222626608250,4797427472038154712,1
785288074647254629,13685427599166970231,1
18109605861235591932,13164677618151765407,1
16963027866062311454,5579894252982497887,0
10203097217889585958,7549212602213184411,1
9969681582731654842,9072032292517923685,0
13815791262812037779,11928280426615618950,1
8630228751383364945,14594443646527892721,0
7425762356227609918,13697302500689890511,1
10149046992031035634,10184558477810846114,1
12283749301378409409,11991089611457210453,1
8963050564399802772,12053240832004257595,1
104857077366090820,133293576417984567,0
11596870626678910551,16359867621154126739,1
7780627495314154997,17691554719529340159,0
2538545002996954827,8104681814712703361,1
11422251338782338685,2474359536971076591,0
287188410497971942,12075323117155234986,1
3268249941225297015,10072783750118071678,0
3037127593971197908,14524514724490455585,1
11726619533091195030,7414471694006112473,0
3127617233423836046,4486475830642571909,1
13377766527205092053,3648357564288763861,1
1097074366379721822,10056173780600315837,0
762330430129316625,10654180260353678918,1
11506696818979531795,2392362052699114981,0
366349231130726920,5885797594379247491,1
10488837703418827697,11644042914413491644,1
12388184759695263930,12389101750771491797,1
5033332381209203815,1015315411642002133,0
1369239795779158727,12354224248717706541,0
6445609542723057414,5108141116147834937,0
15019185984353567937,6662259097929633186,1
12785850345867798414,16455872935442861888,0
7726148146700899356,14500246320838434589,0
3454444079166401136,9521231858685218436,0
4374715538949406365,8981928134459452352,1
3154122169966127722,2107793386262925810,1
1205625923589605302,551954269851612612,1
10161569699977833953,1910471918161168272,0
2739119073872767248,8196393229580622532,1
8215279503521804378,4802163503168892897,1
14904094192087567731,6252735750726994537,0
3392405272571788836,16394271443438634932,1
3973790541345314204,3273304146069787050,0
4091765277687002019,13018894869506807705,0
9427009820018346210,5159431955250605131,1
8598419895797133162,15629939135269611634,1
7365003193326122323,13308464828483911622,0
9616706130556907396,1962124554682875059,0
16425004714595024186,5686086883744788756,1
11357651701744575687,12113334261514369574,1
11346085195218192272,6994838876459278436,0
15385361593809075187,2164028293723998835,1
13820204393559580755,3378635471868872363,1
14583342330182518067,808925013310393545,1
13755007775851701285,15952947001498751052,0
12459637438803577831,17512966941400679446,0
4261858493448735574,17622828212066546562,0
7865269897773213904,16645923638050654183,1
3754079572780102406,8892501656923618794,0
6280662779008326063,4210027297456720875,1
23151126620259404,9705223245811406166,0
2280906260989350600,10861460427652461127,1
14405784803536302762,13307069934848978845,0
15195412797736437871,9499193660727932028,0
7718365319543198765,3068479501345574385,1
18233046936996491243,5836119997450938674,1
903162298641322574,8976291744761236661,0
15456274878519587683,4772607720033617410,1
73712763276108237,11616711737612575523,1
11207864116862550730,13368659594820299844,1
9614685822197773613,5155520247826056615,0
11705897223285729944,10719901605553859258,0
4463674089168360264,13737289172585206129,1
612737871741726470,2634516802014003861,1
14794241087418548579,15007053271932472248,1
15042922097635419415,14245773074340875356,0
6432844197515244626,14804564046812864839,1
18320671558597364389,16260276891586537738,1
7581243889445575297,18031001234057721250,0
16183292311339159031,8294131892988920949,0
5921782458181937172,15051518722009347028,1
8046533875788992681,16911127735293173677,0
11296403729093879155,11645147377312173180,1
6841510741287423598,14031843132135329849,1
16148173774257018005,16192275702463793,1
4923956691074667777,14296129922070264072,0
3322041435119493501,11642440340041772188,1
14870993389524469069,14519833256321816170,1
2350094127848033289,9180683300272803865,1
1241455756462182589,13809124727344061220,0
11284157804022791407,4117143393056207045,0
13638833448947785641,363796525141223200,0
9772303876469266585,6687152452562935388,0
9356765116762485867,6265744151435312371,0
8058882297499324690,8859819517491641132,1
14910533269537030848,9269727858054058805,1
12372957946545762747,1088925419193781595,1
3678443516875024911,15954439755069263484,0
14742659582971486638,10806562770684573834,0
16482182854967685964,1334304119434132863,1
2851037266589808223,8109141234400373955,1
16161334568680036296,8400999465981057658,0
15736758725617769000,16582890820405476734,0
16721500527869144864,1091250927014898672,0
7132066273904200056,16926924556170830223,1
16547479378913079560,15254471123132850221,0
6791574346004942060,6458571388436060489,1
3680625662737595451,7836720385906393992,0
11188444555039388733,6890866237789744696,0
11648053610462553326,2644502352895988214,0
9533006134526661333,15027883238022355278,0
6271002337570146217,2637254843822390541,1
7057789524166004122,4712876113564980323,0
8438888704745392439,6212538256311249085,1
3306000346829719850,5679571242891553089,1
11428377666611628267,4030059204396591886,1
16613396595349670622,17375991285769884986,0
14416240409426103655,15765790704401123582,0
3917498284883798758,17524736012267624594,1
17047255147823111063,9842665754052298703,1
12665890534854096863,14358065257605729096,1
4104659028410489855,1086200018968420843,1
6424909943641762566,14158951059525328,1
2045116098943401420,17466665084608002344,0
12029331670397345749,7889790763693426428,1
1269254254128140339,5752393343249792793,0
15045749548991066574,6245022395145056455,0
2094931284018012093,16864998991922798451,1
12921483875834953323,4744661417702078213,1
16460783764466794288,1662405134245128736,0
6686290914048120744,7285583955384993802,1
18337887318272739415,4626141594630102367,1
15858469117238584524,4518918579292111534,0
2235725174139156496,14602159921251747061,1
7258971490797110854,14484412846575159882,0
683681836901075832,1791194722146595528,0
12971891447028900916,3926752834115940155,1
14391634507872521033,8787354836328954544,0
12566055880272647243,10371381141699065060,0
12980823538148016815,15171909053004678782,0
7566447890302740185,1536142516456570849,1
2922449542574997009,6303628674052174758,0
